State,City,Violent_Crime
MASSACHUSETTS,Shrewsbury,4.0
MASSACHUSETTS,South Hadley,24.0
MASSACHUSETTS,Sherborn,8.0
MASSACHUSETTS,Medford,73.0
MASSACHUSETTS,Sutton,15.0
MASSACHUSETTS,Walpole,42.0
MASSACHUSETTS,Wales,1.0
MASSACHUSETTS,Wakefield,42.0
MASSACHUSETTS,Upton,5.0
MASSACHUSETTS,Tyngsboro,20.0
MASSACHUSETTS,Truro,5.0
MASSACHUSETTS,Sunderland,4.0
MASSACHUSETTS,Townsend,9.0
MASSACHUSETTS,Tisbury,24.0
MASSACHUSETTS,Tewksbury,82.0
MASSACHUSETTS,Templeton,15.0
MASSACHUSETTS,Taunton,243.0
MASSACHUSETTS,Swansea,29.0
MASSACHUSETTS,Swampscott,9.0
MASSACHUSETTS,Topsfield,6.0
MASSACHUSETTS,Maynard,21.0
MASSACHUSETTS,Stoughton,76.0
MASSACHUSETTS,Mashpee,47.0
MASSACHUSETTS,Braintree,52.0
MASSACHUSETTS,Brewster,31.0
MASSACHUSETTS,Bridgewater,57.0
MASSACHUSETTS,Brockton,868.0
MASSACHUSETTS,Brookline,56.0
MASSACHUSETTS,Burlington,40.0
MASSACHUSETTS,Cambridge,339.0
MASSACHUSETTS,Canton,81.0
MASSACHUSETTS,Carlisle,1.0
MASSACHUSETTS,Carver,30.0
MASSACHUSETTS,Charlton,13.0
MASSACHUSETTS,Chatham,9.0
MASSACHUSETTS,Chelmsford,31.0
MASSACHUSETTS,Chelsea,277.0
MASSACHUSETTS,Chilmark,0.0
MASSACHUSETTS,Clinton,10.0
MASSACHUSETTS,Cohasset,6.0
MASSACHUSETTS,East Bridgewater,22.0
MASSACHUSETTS,Duxbury,7.0
MASSACHUSETTS,Dunstable,4.0
MASSACHUSETTS,Dudley,24.0
MASSACHUSETTS,Dracut,41.0
MASSACHUSETTS,Dover,0.0
MASSACHUSETTS,Boylston,3.0
MASSACHUSETTS,Douglas,20.0
MASSACHUSETTS,Deerfield,7.0
MASSACHUSETTS,Dedham,7.0
MASSACHUSETTS,Dartmouth,66.0
MASSACHUSETTS,Danvers,54.0
MASSACHUSETTS,Dalton,14.0
MASSACHUSETTS,Concord,8.0
MASSACHUSETTS,Dennis,63.0
MASSACHUSETTS,Eastham,10.0
MASSACHUSETTS,Boxford,2.0
MASSACHUSETTS,Bourne,46.0
MASSACHUSETTS,Mattapoisett,12.0
MASSACHUSETTS,Abington,41.0
MASSACHUSETTS,Acton,26.0
MASSACHUSETTS,Acushnet,19.0
MASSACHUSETTS,Adams,23.0
MASSACHUSETTS,Agawam,105.0
MASSACHUSETTS,Amesbury,32.0
MASSACHUSETTS,Amherst,120.0
MASSACHUSETTS,Andover,7.0
MASSACHUSETTS,Aquinnah,0.0
MASSACHUSETTS,Arlington,34.0
MASSACHUSETTS,Ashburnham,6.0
MASSACHUSETTS,Ashland,22.0
MASSACHUSETTS,Athol,57.0
MASSACHUSETTS,Attleboro,98.0
MASSACHUSETTS,Auburn,29.0
MASSACHUSETTS,Avon,4.0
MASSACHUSETTS,Boston,4324.0
MASSACHUSETTS,Bolton,0.0
MASSACHUSETTS,Blackstone,3.0
MASSACHUSETTS,Billerica,37.0
MASSACHUSETTS,Beverly,42.0
MASSACHUSETTS,Bernardston,4.0
MASSACHUSETTS,Boxborough,5.0
MASSACHUSETTS,Berlin,3.0
MASSACHUSETTS,Belmont,5.0
MASSACHUSETTS,Bellingham,19.0
MASSACHUSETTS,Belchertown,25.0
MASSACHUSETTS,Bedford,7.0
MASSACHUSETTS,Becket,3.0
MASSACHUSETTS,Ayer,36.0
MASSACHUSETTS,Berkley,7.0
MASSACHUSETTS,Easthampton,34.0
MASSACHUSETTS,Barnstable,166.0
MASSACHUSETTS,Easton,45.0
MASSACHUSETTS,Holland,2.0
MASSACHUSETTS,Holliston,12.0
MASSACHUSETTS,Holyoke,391.0
MASSACHUSETTS,Hopedale,2.0
MASSACHUSETTS,Hopkinton,2.0
MASSACHUSETTS,Hudson,48.0
MASSACHUSETTS,Ipswich,14.0
MASSACHUSETTS,Kingston,26.0
MASSACHUSETTS,Lakeville,14.0
MASSACHUSETTS,Lancaster,15.0
MASSACHUSETTS,Lawrence,500.0
MASSACHUSETTS,Lee,17.0
MASSACHUSETTS,Leicester,35.0
MASSACHUSETTS,Lenox,11.0
MASSACHUSETTS,Leominster,219.0
MASSACHUSETTS,Lexington,8.0
MASSACHUSETTS,Lincoln,5.0
MASSACHUSETTS,Marshfield,33.0
MASSACHUSETTS,East Longmeadow,28.0
MASSACHUSETTS,Marlborough,167.0
MASSACHUSETTS,Marion,9.0
MASSACHUSETTS,Marblehead,20.0
MASSACHUSETTS,Mansfield,34.0
MASSACHUSETTS,Holbrook,23.0
MASSACHUSETTS,Manchester-by-the-Sea,6.0
MASSACHUSETTS,Lynnfield,4.0
MASSACHUSETTS,Lynn,563.0
MASSACHUSETTS,Ludlow,46.0
MASSACHUSETTS,Lowell,363.0
MASSACHUSETTS,Longmeadow,15.0
MASSACHUSETTS,Littleton,9.0
MASSACHUSETTS,Malden,180.0
MASSACHUSETTS,Hingham,37.0
MASSACHUSETTS,Lunenburg,18.0
MASSACHUSETTS,Hatfield,4.0
MASSACHUSETTS,Georgetown,2.0
MASSACHUSETTS,Gardner,92.0
MASSACHUSETTS,Freetown,24.0
MASSACHUSETTS,Franklin,5.0
MASSACHUSETTS,Framingham,253.0
MASSACHUSETTS,Foxborough,44.0
MASSACHUSETTS,Gill,4.0
MASSACHUSETTS,Fitchburg,238.0
MASSACHUSETTS,Fairhaven,55.0
MASSACHUSETTS,Everett,173.0
MASSACHUSETTS,Erving,6.0
MASSACHUSETTS,Haverhill,358.0
MASSACHUSETTS,Edgartown,27.0
MASSACHUSETTS,Egremont,2.0
MASSACHUSETTS,Fall River,908.0
MASSACHUSETTS,Gloucester,72.0
MASSACHUSETTS,Falmouth,109.0
MASSACHUSETTS,Grafton,21.0
MASSACHUSETTS,Harvard,4.0
MASSACHUSETTS,Goshen,0.0
MASSACHUSETTS,Harwich,24.0
MASSACHUSETTS,Hanson,30.0
MASSACHUSETTS,Hanover,2.0
MASSACHUSETTS,Hardwick,6.0
MASSACHUSETTS,Hamilton,2.0
MASSACHUSETTS,Halifax,4.0
MASSACHUSETTS,Hampden,5.0
MASSACHUSETTS,Groveland,0.0
MASSACHUSETTS,Groton,11.0
MASSACHUSETTS,Greenfield,101.0
MASSACHUSETTS,Great Barrington,18.0
MASSACHUSETTS,Granby,7.0
MASSACHUSETTS,Hadley,34.0
MICHIGAN,Novi,43.0
MICHIGAN,Oakland Township,4.0
MICHIGAN,Norway,0.0
MICHIGAN,Norton Shores,37.0
MICHIGAN,Northville Township,21.0
MICHIGAN,Northville,5.0
MICHIGAN,North Muskegon,1.0
MICHIGAN,Oak Park,83.0
MICHIGAN,Northfield Township,12.0
MICHIGAN,Newaygo,7.0
MICHIGAN,New Lothrop,0.0
MICHIGAN,New Era,0.0
MICHIGAN,New Buffalo,0.0
MICHIGAN,New Baltimore,8.0
MICHIGAN,Negaunee,3.0
MICHIGAN,Nashville,13.0
MICHIGAN,Napoleon Township,4.0
MICHIGAN,Muskegon Township,40.0
MICHIGAN,Olivet,4.0
MICHIGAN,Muskegon Heights,240.0
MICHIGAN,Muskegon,245.0
MICHIGAN,Niles,70.0
MICHIGAN,Ontwa Township-Edwardsburg,29.0
MICHIGAN,Pinckney,8.0
MICHIGAN,Orion Township,20.0
MICHIGAN,Port Austin,0.0
MICHIGAN,Munising,6.0
MICHIGAN,Portage,117.0
MICHIGAN,Pontiac,799.0
MICHIGAN,Plymouth Township,24.0
MICHIGAN,Plymouth,7.0
MICHIGAN,Pleasant Ridge,1.0
MICHIGAN,Plainwell,15.0
MICHIGAN,Pittsfield Township,76.0
MICHIGAN,Pinconning,0.0
MICHIGAN,Petoskey,11.0
MICHIGAN,Perry,2.0
MICHIGAN,Pentwater,1.0
MICHIGAN,Peck,0.0
MICHIGAN,Paw Paw,11.0
MICHIGAN,Oxford Township,12.0
MICHIGAN,Oxford,3.0
MICHIGAN,Owosso,76.0
MICHIGAN,Owendale,0.0
MICHIGAN,Ovid,1.0
MICHIGAN,Otsego,16.0
MICHIGAN,Otisville,0.0
MICHIGAN,Oscoda Township,16.0
MICHIGAN,Orchard Lake,3.0
MICHIGAN,Mount Pleasant,76.0
MICHIGAN,Mackinac Island,3.0
MICHIGAN,Mount Morris,24.0
MICHIGAN,Manistee,28.0
MICHIGAN,Madison Township,15.0
MICHIGAN,Madison Heights,89.0
MICHIGAN,Mackinaw City,7.0
MICHIGAN,Lyon Township,14.0
MICHIGAN,Luna Pier,2.0
MICHIGAN,Ludington,34.0
MICHIGAN,Lowell,9.0
MICHIGAN,Livonia,138.0
MICHIGAN,Litchfield,2.0
MICHIGAN,Manistique,7.0
MICHIGAN,Linden,4.0
MICHIGAN,Lincoln Park,208.0
MICHIGAN,Lexington,3.0
MICHIGAN,Leslie,2.0
MICHIGAN,Lennon,1.0
MICHIGAN,Lawton,4.0
MICHIGAN,Laurium,4.0
MICHIGAN,Lathrup Village,6.0
MICHIGAN,Lapeer Township,0.0
MICHIGAN,Lapeer,37.0
MICHIGAN,Port Huron,230.0
MICHIGAN,Lincoln Township,12.0
MICHIGAN,Marenisco Township,0.0
MICHIGAN,Marine City,3.0
MICHIGAN,Marlette,3.0
MICHIGAN,Morrice,1.0
MICHIGAN,Morenci,10.0
MICHIGAN,Montrose Township,11.0
MICHIGAN,Montague,2.0
MICHIGAN,Monroe,114.0
MICHIGAN,Millington,3.0
MICHIGAN,Milford,10.0
MICHIGAN,Milan,10.0
MICHIGAN,Midland,55.0
MICHIGAN,Michiana,0.0
MICHIGAN,Metro Police Authority of Genesee County,42.0
MICHIGAN,Metamora Township,3.0
MICHIGAN,Meridian Township,98.0
MICHIGAN,Menominee,23.0
MICHIGAN,Mendon,1.0
MICHIGAN,Memphis,0.0
MICHIGAN,Melvindale,68.0
MICHIGAN,Mayville,1.0
MICHIGAN,Mattawan,5.0
MICHIGAN,Mason,26.0
MICHIGAN,Marysville,9.0
MICHIGAN,Marshall,11.0
MICHIGAN,Marquette,23.0
MICHIGAN,Mount Morris Township,137.0
MICHIGAN,Portland,8.0
MICHIGAN,Traverse City,74.0
MICHIGAN,Potterville,4.0
MICHIGAN,Vassar,12.0
MICHIGAN,Van Buren Township,86.0
MICHIGAN,Utica,11.0
MICHIGAN,Union City,2.0
MICHIGAN,Unadilla Township,9.0
MICHIGAN,Ubly,1.0
MICHIGAN,Tuscarora Township,1.0
MICHIGAN,Troy,52.0
MICHIGAN,Trenton,22.0
MICHIGAN,Tittabawassee Township,10.0
MICHIGAN,Vernon,0.0
MICHIGAN,Three Rivers,57.0
MICHIGAN,Tecumseh,7.0
MICHIGAN,Taylor,366.0
MICHIGAN,Tawas,6.0
MICHIGAN,Sylvan Lake,3.0
MICHIGAN,Sumpter Township,8.0
MICHIGAN,Sturgis,61.0
MICHIGAN,Stockbridge,1.0
MICHIGAN,St. Louis,15.0
MICHIGAN,St. Joseph Township,7.0
MICHIGAN,St. Joseph,26.0
MICHIGAN,Thomas Township,8.0
MICHIGAN,St. Johns,10.0
MICHIGAN,Vicksburg,11.0
MICHIGAN,Walled Lake,9.0
MICHIGAN,Lansing Township,67.0
MICHIGAN,Zeeland,11.0
MICHIGAN,Ypsilanti,186.0
MICHIGAN,Yale,6.0
MICHIGAN,Wyoming,350.0
MICHIGAN,Wyandotte,61.0
MICHIGAN,Woodhaven,12.0
MICHIGAN,Wolverine Lake,10.0
MICHIGAN,Wixom,26.0
MICHIGAN,Williamston,2.0
MICHIGAN,Walker,63.0
MICHIGAN,White Pigeon,3.0
MICHIGAN,Whitehall,9.0
MICHIGAN,White Cloud,7.0
MICHIGAN,Westland,316.0
MICHIGAN,West Branch,2.0
MICHIGAN,West Bloomfield Township,38.0
MICHIGAN,Wayne,132.0
MICHIGAN,Zilwaukee,0.0
MICHIGAN,Watervliet,8.0
MICHIGAN,Waterford Township,146.0
MICHIGAN,Warren,688.0
MICHIGAN,White Lake Township,13.0
MICHIGAN,St. Ignace,5.0
MICHIGAN,Sterling Heights,240.0
MICHIGAN,St. Clair Shores,132.0
MICHIGAN,Roseville,187.0
MICHIGAN,Roosevelt Park,3.0
MICHIGAN,Romulus,190.0
MICHIGAN,Romeo,2.0
MICHIGAN,Rogers City,2.0
MICHIGAN,Rockwood,1.0
MICHIGAN,Rockford,7.0
MICHIGAN,Rochester Hills,53.0
MICHIGAN,Rochester,8.0
MICHIGAN,Riverview,14.0
MICHIGAN,Rothbury,1.0
MICHIGAN,River Rouge,41.0
MICHIGAN,"Richland Township, Saginaw County",7.0
MICHIGAN,Richland,2.0
MICHIGAN,"Richfield Township, Roscommon County",1.0
MICHIGAN,"Richfield Township, Genesee County",14.0
MICHIGAN,Reese,0.0
MICHIGAN,Reed City,9.0
MICHIGAN,Redford Township,302.0
MICHIGAN,Raisin Township,2.0
MICHIGAN,Quincy,3.0
MICHIGAN,Prairieville Township,0.0
MICHIGAN,Richmond,18.0
MICHIGAN,Royal Oak,56.0
MICHIGAN,Saginaw,783.0
MICHIGAN,Saginaw Township,79.0
MICHIGAN,St. Clair,27.0
MICHIGAN,St. Charles,2.0
MICHIGAN,Stanton,0.0
MICHIGAN,Springport Township,1.0
MICHIGAN,Springfield Township,11.0
MICHIGAN,Spring Arbor Township,5.0
MICHIGAN,Sparta,11.0
MICHIGAN,South Rockwood,0.0
MICHIGAN,South Lyon,12.0
MICHIGAN,South Haven,24.0
MICHIGAN,Southgate,46.0
MICHIGAN,Southfield,204.0
MICHIGAN,Shepherd,0.0
MICHIGAN,Shelby Township,119.0
MICHIGAN,Shelby,2.0
MICHIGAN,Sebewaing,3.0
MICHIGAN,Scottville,2.0
MICHIGAN,Schoolcraft,0.0
MICHIGAN,Sault Ste. Marie,30.0
MICHIGAN,Saugatuck-Douglas,4.0
MICHIGAN,Sandusky,7.0
MICHIGAN,Sand Lake,0.0
MICHIGAN,Saline,13.0
MICHIGAN,Port Sanilac,0.0
MICHIGAN,Lansing,1301.0
MICHIGAN,Wayland,22.0
MICHIGAN,Lake Orion,3.0
MICHIGAN,Clare,13.0
MICHIGAN,Chocolay Township,7.0
MICHIGAN,Chikaming Township,3.0
MICHIGAN,Chesterfield Township,59.0
MICHIGAN,Chesaning,3.0
MICHIGAN,Chelsea,3.0
MICHIGAN,Cheboygan,15.0
MICHIGAN,Charlotte,24.0
MICHIGAN,Charlevoix,11.0
MICHIGAN,Center Line,35.0
MICHIGAN,Clarkston,0.0
MICHIGAN,Cass City,9.0
MICHIGAN,Caseville,1.0
MICHIGAN,Carson City,3.0
MICHIGAN,Carrollton Township,18.0
MICHIGAN,Caro,12.0
MICHIGAN,Carleton,7.0
MICHIGAN,Capac,13.0
MICHIGAN,Canton Township,134.0
MICHIGAN,Cambridge Township,1.0
MICHIGAN,Calumet,2.0
MICHIGAN,Cadillac,68.0
MICHIGAN,Caspian-Gaastra,1.0
MICHIGAN,Burton,127.0
MICHIGAN,Clawson,12.0
MICHIGAN,Clay Township,13.0
MICHIGAN,DeWitt,3.0
MICHIGAN,Detroit,13478.0
MICHIGAN,Denton Township,3.0
MICHIGAN,Decatur,19.0
MICHIGAN,Dearborn Heights,243.0
MICHIGAN,Dearborn,314.0
MICHIGAN,Davison Township,40.0
MICHIGAN,Davison,10.0
MICHIGAN,Crystal Falls,5.0
MICHIGAN,Croswell,11.0
MICHIGAN,Clayton Township,7.0
MICHIGAN,Covert Township,16.0
MICHIGAN,Constantine,16.0
MICHIGAN,Commerce Township,15.0
MICHIGAN,Columbia Township,17.0
MICHIGAN,Colon,2.0
MICHIGAN,Coloma Township,10.0
MICHIGAN,Coleman,0.0
MICHIGAN,Coldwater,49.0
MICHIGAN,Clio,4.0
MICHIGAN,Clinton Township,322.0
MICHIGAN,Clinton,2.0
MICHIGAN,Corunna,3.0
MICHIGAN,Buena Vista Township,86.0
MICHIGAN,Buchanan,19.0
MICHIGAN,Brownstown Township,78.0
MICHIGAN,Barryton,0.0
MICHIGAN,Baroda-Lake Township,8.0
MICHIGAN,Bangor,15.0
MICHIGAN,Bancroft,3.0
MICHIGAN,Bad Axe,0.0
MICHIGAN,Augusta,0.0
MICHIGAN,Au Gres,0.0
MICHIGAN,Auburn Hills,94.0
MICHIGAN,Armada,3.0
MICHIGAN,Argentine Township,3.0
MICHIGAN,Barry Township,6.0
MICHIGAN,Ann Arbor,270.0
MICHIGAN,Almont,15.0
MICHIGAN,Alma,21.0
MICHIGAN,Allen Park,68.0
MICHIGAN,Allegan,12.0
MICHIGAN,Albion,69.0
MICHIGAN,Akron,2.0
MICHIGAN,Adrian Township,8.0
MICHIGAN,Adrian,115.0
MICHIGAN,Addison Township,1.0
MICHIGAN,Lakeview,1.0
MICHIGAN,Alpena,41.0
MICHIGAN,Bath Township,14.0
MICHIGAN,Battle Creek,600.0
MICHIGAN,Bay City,231.0
MICHIGAN,Brown City,2.0
MICHIGAN,Bronson,6.0
MICHIGAN,Brighton,11.0
MICHIGAN,Bridgman,3.0
MICHIGAN,Bridgeport Township,40.0
MICHIGAN,Breckenridge,1.0
MICHIGAN,Brandon Township,13.0
MICHIGAN,Boyne City,10.0
MICHIGAN,Bloomfield Township,21.0
MICHIGAN,Bloomfield Hills,2.0
MICHIGAN,Blissfield,8.0
MICHIGAN,Birmingham,10.0
MICHIGAN,Birch Run,4.0
MICHIGAN,Big Rapids,24.0
MICHIGAN,Beverly Hills,5.0
MICHIGAN,Berrien Springs-Oronoko Township,17.0
MICHIGAN,Berkley,5.0
MICHIGAN,Benton Township,231.0
MICHIGAN,Benton Harbor,213.0
MICHIGAN,Bellevue,1.0
MICHIGAN,Belleville,10.0
MICHIGAN,Belding,16.0
MICHIGAN,Beaverton,7.0
MICHIGAN,DeWitt Township,18.0
MICHIGAN,Dryden Township,3.0
MICHIGAN,Blackman Township,97.0
MICHIGAN,East Grand Rapids,6.0
MICHIGAN,Howell,26.0
MICHIGAN,Houghton,7.0
MICHIGAN,Holly,7.0
MICHIGAN,Holland,142.0
MICHIGAN,Hillsdale,21.0
MICHIGAN,Highland Township,15.0
MICHIGAN,Highland Park,188.0
MICHIGAN,Hazel Park,53.0
MICHIGAN,Hastings,14.0
MICHIGAN,Hart,12.0
MICHIGAN,Hudson,8.0
MICHIGAN,Harper Woods,128.0
MICHIGAN,Harbor Beach,6.0
MICHIGAN,Hancock,8.0
MICHIGAN,Hamtramck,166.0
MICHIGAN,Hampton Township,18.0
MICHIGAN,Hamburg Township,10.0
MICHIGAN,Grosse Pointe Woods,13.0
MICHIGAN,Grosse Pointe Shores,0.0
MICHIGAN,Grosse Pointe Park,0.0
MICHIGAN,Grosse Pointe Farms,6.0
MICHIGAN,Grosse Pointe,6.0
MICHIGAN,Harbor Springs,1.0
MICHIGAN,Grosse Ile Township,3.0
MICHIGAN,Huntington Woods,4.0
MICHIGAN,Imlay City,7.0
MICHIGAN,Durand,9.0
MICHIGAN,Lake Odessa,2.0
MICHIGAN,Lake Linden,2.0
MICHIGAN,Lake Angelus,0.0
MICHIGAN,Laingsburg,4.0
MICHIGAN,Kinross Township,2.0
MICHIGAN,Kingsford,11.0
MICHIGAN,Kinde,0.0
MICHIGAN,Kentwood,193.0
MICHIGAN,Keego Harbor,10.0
MICHIGAN,Huron Township,34.0
MICHIGAN,Kalkaska,2.0
MICHIGAN,Kalamazoo,1008.0
MICHIGAN,Jonesville,7.0
MICHIGAN,Jackson,366.0
MICHIGAN,Ishpeming Township,0.0
MICHIGAN,Ishpeming,19.0
MICHIGAN,Ironwood,2.0
MICHIGAN,Iron River,6.0
MICHIGAN,Iron Mountain,3.0
MICHIGAN,Inkster,262.0
MICHIGAN,Independence Township,16.0
MICHIGAN,Kalamazoo Township,98.0
MICHIGAN,Greenville,42.0
MICHIGAN,Ionia,48.0
MICHIGAN,Grayling,13.0
MICHIGAN,Flushing Township,5.0
MICHIGAN,Flushing,11.0
MICHIGAN,Flint Township,266.0
MICHIGAN,Flint,1739.0
MICHIGAN,Flat Rock,26.0
MICHIGAN,Ferndale,39.0
MICHIGAN,Fenton,17.0
MICHIGAN,Fennville,1.0
MICHIGAN,Farmington Hills,69.0
MICHIGAN,Farmington,20.0
MICHIGAN,Fair Haven Township,1.0
MICHIGAN,Essexville,1.0
MICHIGAN,Escanaba,41.0
MICHIGAN,Emmett Township,42.0
MICHIGAN,Elsie,1.0
MICHIGAN,Elkton,0.0
MICHIGAN,Ecorse,96.0
MICHIGAN,Eau Claire,0.0
MICHIGAN,Eaton Rapids,15.0
MICHIGAN,Eastpointe,222.0
MICHIGAN,East Lansing,107.0
MICHIGAN,Green Oak Township,25.0
MICHIGAN,East Jordan,2.0
MICHIGAN,Forsyth Township,27.0
MICHIGAN,Fowlerville,6.0
MICHIGAN,Evart,12.0
MICHIGAN,Frankfort,0.0
MICHIGAN,Grandville,28.0
MICHIGAN,Frankenmuth,5.0
MICHIGAN,Grand Rapids,1313.0
MICHIGAN,Grand Ledge,7.0
MICHIGAN,Grand Haven,21.0
MICHIGAN,Grand Blanc Township,49.0
MICHIGAN,Grand Blanc,4.0
MICHIGAN,Gladwin,17.0
MICHIGAN,Gladstone,4.0
MICHIGAN,Gibraltar,6.0
MICHIGAN,Gerrish Township,5.0
MICHIGAN,Grand Beach,0.0
MICHIGAN,Grant,5.0
MICHIGAN,Gaylord,23.0
MICHIGAN,Garfield Township,0.0
MICHIGAN,Garden City,105.0
MICHIGAN,Galien,0.0
MICHIGAN,Gaines Township,3.0
MICHIGAN,Fruitport Township,15.0
MICHIGAN,Fremont,7.0
MICHIGAN,Genesee Township,73.0
MICHIGAN,Fraser,23.0
MICHIGAN,Franklin,3.0
MINNESOTA,Owatonna,26.0
MINNESOTA,Osseo,1.0
MINNESOTA,Osakis,2.0
MINNESOTA,Ortonville,2.0
MINNESOTA,Orono,6.0
MINNESOTA,Northfield,28.0
MINNESOTA,Olivia,4.0
MINNESOTA,Oak Park Heights,6.0
MINNESOTA,North St. Paul,15.0
MINNESOTA,North Branch,12.0
MINNESOTA,Parkers Prairie,0.0
MINNESOTA,North Mankato,19.0
MINNESOTA,Onamia,6.0
MINNESOTA,Oakdale,37.0
MINNESOTA,Plymouth,44.0
MINNESOTA,Paynesville,4.0
MINNESOTA,Pelican Rapids,3.0
MINNESOTA,Pequot Lakes,0.0
MINNESOTA,Perham,6.0
MINNESOTA,Pike Bay,0.0
MINNESOTA,Pillager,0.0
MINNESOTA,Pine River,0.0
MINNESOTA,Plainview,10.0
MINNESOTA,Preston,2.0
MINNESOTA,Princeton,6.0
MINNESOTA,Prior Lake,40.0
MINNESOTA,Ramsey,27.0
MINNESOTA,Nisswa,1.0
MINNESOTA,Proctor,5.0
MINNESOTA,Park Rapids,13.0
MINNESOTA,New York Mills,1.0
MINNESOTA,Maplewood,90.0
MINNESOTA,New Richland,0.0
MINNESOTA,Little Falls,12.0
MINNESOTA,Red Wing,40.0
MINNESOTA,Long Prairie,7.0
MINNESOTA,Madelia,6.0
MINNESOTA,Madison Lake,0.0
MINNESOTA,Mankato,140.0
MINNESOTA,Maple Grove,44.0
MINNESOTA,Mapleton,1.0
MINNESOTA,Marshall,25.0
MINNESOTA,McGregor,0.0
MINNESOTA,Medina,2.0
MINNESOTA,Melrose,2.0
MINNESOTA,Menahga,0.0
MINNESOTA,Mendota Heights,16.0
MINNESOTA,New Ulm,9.0
MINNESOTA,Milaca,13.0
MINNESOTA,Minneota,2.0
MINNESOTA,Minnetonka,28.0
MINNESOTA,Minnetrista,4.0
MINNESOTA,Montevideo,4.0
MINNESOTA,Montgomery,1.0
MINNESOTA,Moorhead,61.0
MINNESOTA,Moose Lake,4.0
MINNESOTA,Morris,10.0
MINNESOTA,Mounds View,23.0
MINNESOTA,Mountain Lake,0.0
MINNESOTA,Nashwauk,1.0
MINNESOTA,New Brighton,25.0
MINNESOTA,New Hope,14.0
MINNESOTA,New Prague,5.0
MINNESOTA,Minneapolis,3395.0
MINNESOTA,Redwood Falls,15.0
MINNESOTA,Wayzata,6.0
MINNESOTA,Rice,0.0
MINNESOTA,St. Paul Park,6.0
MINNESOTA,St. Peter,14.0
MINNESOTA,Thief River Falls,16.0
MINNESOTA,Tracy,2.0
MINNESOTA,Twin Valley,0.0
MINNESOTA,Two Harbors,2.0
MINNESOTA,Virginia,35.0
MINNESOTA,Wabasha,2.0
MINNESOTA,Wadena,4.0
MINNESOTA,Waite Park,29.0
MINNESOTA,Walker,1.0
MINNESOTA,Warroad,2.0
MINNESOTA,Waseca,7.0
MINNESOTA,Waterville,3.0
MINNESOTA,Wells,4.0
MINNESOTA,West Concord,2.0
MINNESOTA,West Hennepin,5.0
MINNESOTA,West St. Paul,74.0
MINNESOTA,Wheaton,2.0
MINNESOTA,White Bear Lake,37.0
MINNESOTA,Willmar,55.0
MINNESOTA,Windom,8.0
MINNESOTA,Winona,43.0
MINNESOTA,Winsted,2.0
MINNESOTA,Woodbury,50.0
MINNESOTA,Worthington,35.0
MINNESOTA,Wyoming,9.0
MINNESOTA,Zumbrota,2.0
MINNESOTA,Litchfield,8.0
MINNESOTA,St. Paul,1941.0
MINNESOTA,St. Louis Park,70.0
MINNESOTA,St. Joseph,4.0
MINNESOTA,St. James,10.0
MINNESOTA,Richfield,81.0
MINNESOTA,Robbinsdale,49.0
MINNESOTA,Rochester,227.0
MINNESOTA,Rogers,10.0
MINNESOTA,Roseau,9.0
MINNESOTA,Rosemount,16.0
MINNESOTA,Roseville,86.0
MINNESOTA,Rushford,0.0
MINNESOTA,Sartell,11.0
MINNESOTA,Sauk Centre,8.0
MINNESOTA,Sauk Rapids,6.0
MINNESOTA,Savage,36.0
MINNESOTA,Shakopee,75.0
MINNESOTA,Sherburn,1.0
MINNESOTA,Renville,2.0
MINNESOTA,Silver Bay,0.0
MINNESOTA,Slayton,4.0
MINNESOTA,Sleepy Eye,7.0
MINNESOTA,South Lake Minnetonka,3.0
MINNESOTA,South St. Paul,46.0
MINNESOTA,Springfield,0.0
MINNESOTA,Spring Grove,0.0
MINNESOTA,Spring Lake Park,27.0
MINNESOTA,St. Anthony,19.0
MINNESOTA,Staples,2.0
MINNESOTA,Starbuck,4.0
MINNESOTA,St. Charles,6.0
MINNESOTA,St. Cloud,262.0
MINNESOTA,St. Francis,10.0
MINNESOTA,Stillwater,18.0
MINNESOTA,Silver Lake,3.0
MINNESOTA,Lino Lakes,12.0
MINNESOTA,Lonsdale,0.0
MINNESOTA,Le Sueur,2.0
MINNESOTA,Brooklyn Center,117.0
MINNESOTA,Brooklyn Park,302.0
MINNESOTA,Brownton,0.0
MINNESOTA,Buffalo,17.0
MINNESOTA,Buffalo Lake,1.0
MINNESOTA,Burnsville,114.0
MINNESOTA,Caledonia,0.0
MINNESOTA,Cambridge,9.0
MINNESOTA,Canby,1.0
MINNESOTA,Cannon Falls,5.0
MINNESOTA,Centennial Lakes,11.0
MINNESOTA,Champlin,26.0
MINNESOTA,Chaska,21.0
MINNESOTA,Chisholm,4.0
MINNESOTA,Breitung Township,2.0
MINNESOTA,Clara City,2.0
MINNESOTA,Cloquet,12.0
MINNESOTA,Cold Spring/Richmond,2.0
MINNESOTA,Coleraine,1.0
MINNESOTA,Columbia Heights,57.0
MINNESOTA,Coon Rapids,83.0
MINNESOTA,Corcoran,4.0
MINNESOTA,Cottage Grove,25.0
MINNESOTA,Crookston,19.0
MINNESOTA,Crosby,7.0
MINNESOTA,Crosslake,0.0
MINNESOTA,Crystal,34.0
MINNESOTA,Danube,0.0
MINNESOTA,Dawson/Boyd,2.0
MINNESOTA,Dayton,2.0
MINNESOTA,Cleveland,0.0
MINNESOTA,Deephaven,1.0
